,URL's
2225,https://www.news18.com/news/india/chinese-envoy-calls-for-keeping-ties-with-india-on-right-course-after-us-nsas-comments-on-moscow-beijing-closeness-4930679.html
2226,https://www.news18.com/news/india/uttarakhand-doctor-resigns-over-harassment-from-health-secretary-his-wife-4930748.html
2227,https://www.news18.com/news/india/terrorist-killed-in-encounter-in-jammu-and-kashmirs-shopian-4930505.html
2228,https://www.news18.com/news/india/india-lifts-covid-curbs-from-today-maharashtra-breathes-free-of-masks-no-fine-in-delhi-too-all-you-need-to-know-4930265.html
2229,https://www.news18.com/photogallery/photogallery/tourists-throng-banks-of-dal-lake-as-asias-largest-tulip-garden-opens-for-visitors-in-jks-srinagar-in-photos-4930490.html
2230,https://www.news18.com/news/india/fear-over-residents-giving-shelter-to-extremists-as-assam-celebrates-reduced-afspa-some-tread-with-caution-4930211.html
2231,https://www.news18.com/news/india/india-uk-resolve-to-retain-strategic-focus-on-indo-pacific-4930235.html
2232,https://www.news18.com/news/india/india-signs-pact-with-unwfp-for-distribution-of-aid-in-afghanistan-4930217.html
2233,https://www.news18.com/news/india/unable-to-clear-rouble-payments-india-orders-several-indigenous-weapons-to-use-up-defence-capital-budget-4930142.html
2234,https://www.news18.com/news/india/uttar-pradesh-village-police-seeks-surrender-of-rape-accused-with-bulldozer-threat-4930205.html
2235,https://www.news18.com/news/india/birbhum-killings-two-more-held-for-tmc-panchayat-officials-murder-4930121.html
2236,https://www.news18.com/news/india/cal-hc-asks-bengal-govt-to-submit-probe-progress-report-in-minor-girl-gangrape-case-4930112.html
2237,https://www.news18.com/news/india/jk-burqa-clad-woman-who-hurled-petrol-bomb-at-crpf-bunker-arrested-4930079.html
2238,https://www.news18.com/news/india/heatwave-northwest-central-india-to-experience-above-normal-max-temp-in-april-says-imd-4930106.html
2239,https://www.news18.com/news/india/will-give-permission-to-re-open-nizamuddin-markaz-for-ramzan-delhi-police-to-hc-4930043.html
2240,https://www.news18.com/india/
2241,https://www.news18.com/india/page-3/
2242,https://www.news18.com/news/movies/salman-khans-neighbours-allegations-against-actors-illegal-acts-supported-by-proof-court-4926299.html
2243,https://www.news18.com/news/movies/salman-khans-neighbours-allegations-against-actors-illegal-acts-supported-by-proof-court-4926299.html
2244,https://www.news18.com/news/movies/malaika-arora-flaunts-her-sexy-curves-in-red-hot-avatar-on-instagram-see-pic-4919369.html
2245,https://www.news18.com/news/movies/malaika-arora-flaunts-her-sexy-curves-in-red-hot-avatar-on-instagram-see-pic-4919369.html
2246,https://www.news18.com/cricketnext/news/they-dont-like-getting-out-to-bowlers-inside-the-team-ashwin-picks-2-ind-batters-he-loves-go-against-in-ipl-4931516.html
2247,https://www.news18.com/cricketnext/news/they-dont-like-getting-out-to-bowlers-inside-the-team-ashwin-picks-2-ind-batters-he-loves-go-against-in-ipl-4931516.html
2248,https://www.news18.com/news/movies/twinkle-khanna-scolds-her-pet-dog-after-he-grabs-pigeon-in-his-mouth-fan-quips-kabootar-kha-kha-4924754.html
2249,https://www.news18.com/news/movies/twinkle-khanna-scolds-her-pet-dog-after-he-grabs-pigeon-in-his-mouth-fan-quips-kabootar-kha-kha-4924754.html
2250,https://www.news18.com/news/movies/bts-jungkook-gets-savage-with-hater-asking-him-to-eat-dog-poop-arent-your-words-extreme-4925792.html
2251,https://www.news18.com/news/movies/bts-jungkook-gets-savage-with-hater-asking-him-to-eat-dog-poop-arent-your-words-extreme-4925792.html
2252,https://www.news18.com/photogallery/movies/katrina-kaif-and-vicky-kaushal-enjoy-blissful-romantic-vacation-check-out-the-couples-adorable-photos-4932755.html
2253,https://www.news18.com/photogallery/movies/katrina-kaif-and-vicky-kaushal-enjoy-blissful-romantic-vacation-check-out-the-couples-adorable-photos-4932755.html
2254,https://www.news18.com/photogallery/movies/tara-sutaria-malaika-arora-vaani-kapoor-janhvi-kapoor-varun-dhawan-among-celebrities-spotted-out-and-about-4931168.html
2255,https://www.news18.com/photogallery/movies/tara-sutaria-malaika-arora-vaani-kapoor-janhvi-kapoor-varun-dhawan-among-celebrities-spotted-out-and-about-4931168.html
2256,https://www.news18.com/
2257,https://www.news18.com/
2258,https://hindi.news18.com/
2259,https://bengali.news18.com/
2260,https://lokmat.news18.com/
2261,https://gujarati.news18.com/
2262,https://kannada.news18.com/
2263,https://tamil.news18.com/
2264,https://malayalam.news18.com/
2265,https://telugu.news18.com/
2266,https://punjab.news18.com/
2267,https://urdu.news18.com/
2268,https://assam.news18.com/
2269,https://odia.news18.com/
2270,/livetv/
2271,/app-download/
2272,https://www.facebook.com/cnnnews18/
2273,https://twitter.com/CNNnews18
2274,https://www.instagram.com/cnnnews18/
2275,https://www.youtube.com/cnnnews18
2276,https://t.me/news18dotcom
2277,https://www.news18.com/cricketnext/ipl-2022.html
2278,https://www.news18.com/movies/
2279,https://www.news18.com/news/world/imran-khan-news-live-updates-pakistan-pm-pti-us-speech-no-confidence-motion-mqm-livenews-4930160.html
2280,https://www.news18.com/news/world/ukraine-russia-war-live-updates-humanitarian-corridor-mariupol-european-union-china-united-states-livenews-4930169.html
2281,#
2282,/
2283,/cricketnext/ipl-2022.html
2284,/politics/
2285,/india/
2286,/movies/
2287,/cricketnext/
2288,/world/
2289,/business/
2290,/education-career/
2291,/buzz/ 
2292,/opinion/
2293,/photogallery/
2294,/
2295,/cricketnext/ipl-2022.html
2296,/politics/
2297,/india/
2298,/movies/
2299,/cricketnext/
2300,/world/
2301,/business/
2302,/education-career/
2303,/buzz/ 
2304,/opinion/
2305,/photogallery/
2306,/web-stories/
2307,/tech/
2308,/auto/ 
2309,/entertainment/
2310,/lifestyle/health-and-fitness/
2311,/lifestyle/
2312,/sports/
2313,/videos/
2314,/astrology/
2315,/lifestyle/travel/
2316,/football/
2317,/explainers/
2318,/lifestyle/food/
2319,/mission-paani/
2320,/sports/tennis/
2321,/political-gossip-whispers/
2322,/younggenius/
2323,/business/markets/
2324,/business/tax/
2325,/business/cryptocurrency/
2326,/business/savings-and-investments/
2327,/money-matters/banking/
2328,/breaking-news/
2329,/news/
2330,/news/career/board-results/
2331,/cricketnext/icc-womens-world-cup/
2332,/explainers/ 
2333,/entertainment/
2334,/lifestyle/  
2335,/tech/
2336,/auto/
2337,/web-stories/
2338,/topics/cryptocurrency/
2339,/news/
2340,/news/career/board-results/
2341,/cricketnext/icc-womens-world-cup/
2342,/explainers/ 
2343,/entertainment/
2344,/lifestyle/  
2345,/tech/
2346,/auto/
2347,/web-stories/
2348,/topics/cryptocurrency/
2349,https://www.news18.com/younggenius/
2350,https://www.news18.com/netrasuraksha/
2351,/
2352,/news/
2353,https://www.news18.com/news/india/speculations-rife-on-nitish-kumar-moving-to-delhi-as-next-vice-president-4930082.html
2354,https://www.news18.com/news/india/6-killed-7-injured-as-car-falls-into-gorge-in-jks-poonch-4930052.html
2355,https://www.news18.com/news/india/right-time-to-lift-mask-mandate-but-vulnerable-groups-must-take-precaution-experts-4930004.html
2356,https://www.news18.com/news/india/around-40-50-indians-still-in-ukraine-of-which-only-few-willing-to-return-says-govt-4929917.html
2357,https://www.news18.com/news/india/deuba-modi-to-jointly-inaugurate-jaynagar-kurtha-railway-service-between-india-and-nepal-4929944.html
2358,https://www.news18.com/news/india/ukraine-crisis-shattered-european-security-must-cut-dependence-on-russia-india-a-trusted-partner-liz-truss-4929869.html
2359,https://www.news18.com/news/india/mask-or-no-mask-know-what-changes-from-friday-as-covid-19-curbs-in-india-end-on-april-1-4929800.html
2360,https://www.news18.com/news/india/nia-announces-rs-10-lakh-reward-each-on-four-wanted-terrorists-of-let-offshoot-trf-4929764.html
2361,https://www.news18.com/news/india/russian-fm-sergey-lavrov-lands-in-india-for-official-visit-will-meet-pm-modi-jaishankar-on-friday-4929743.html
2362,https://www.news18.com/news/india/breathing-easy-maha-bengal-dump-all-covid-curbs-delhi-makes-mask-optional-as-cases-dip-details-here-4929638.html
2363,https://www.news18.com/news/india/historic-move-will-celebrate-it-in-big-way-people-of-manipur-hail-modi-shahs-afspa-decision-4929713.html
2364,https://www.news18.com/news/india/west-bengal-govt-lifts-all-covid-related-curbs-as-cases-dip-mask-mandate-to-remain-4929704.html
2365,https://www.news18.com/news/india/15th-round-of-india-china-talks-to-resolve-ladakh-standoff-positive-and-constructive-chinese-military-4929674.html
2366,https://www.news18.com/news/india/ddma-decides-to-do-away-with-fine-for-not-wearing-face-masks-at-public-places-sources-4929635.html
2367,https://www.news18.com/news/india/mp-minor-girl-raped-forced-to-undergo-abortion-doctor-accused-among-4-held-4929602.html
2368,https://www.news18.com/news/business/markets/vil-board-okays-share-allotment-to-3-promoter-group-cos-to-raise-rs-4500-cr-4929548.html
2369,https://www.news18.com/news/india/delhi-among-31-non-attainment-cities-with-increased-pm10-levels-in-2020-21-govt-tells-rs-4929479.html
2370,https://www.news18.com/news/india/over-20-houses-damaged-in-two-fire-incidents-in-srinagar-officials-4929503.html
2371,https://www.news18.com/news/india/these-humsafar-express-trains-are-soon-going-to-have-a-revised-timetable-4929494.html
2372,https://www.news18.com/news/india/china-gaining-leverage-over-russia-inimical-to-india-us-deputy-nsa-daleep-singh-4928912.html
2373,https://www.news18.com/news/india/railways-to-run-daily-special-trains-connecting-cities-in-up-haryana-and-punjab-4929404.html
2374,https://www.news18.com/news/india/up-qawwal-in-trouble-for-anti-national-remarks-mp-police-teams-reach-kanpur-to-nab-him-4929326.html
2375,https://www.news18.com/news/india/news18-evening-digest-disturbed-areas-under-afspa-in-assam-nagaland-manipur-reduced-other-top-stories-4929095.html
2376,https://www.news18.com/news/india/printed-mask-on-7-year-old-student-petitions-against-stray-dog-menace-in-karur-4929125.html
2377,https://www.news18.com/news/india/maharashtra-cabinet-decides-to-do-away-with-all-covid-19-curbs-mask-use-to-continue-4929077.html
2378,https://www.news18.com/news/india/scorched-earth-india-hit-by-record-heatwave-in-march-rainfall-deficit-widens-to-72-no-respite-soon-4928753.html
2379,https://www.news18.com/news/india/afspa-a-british-era-remnant-with-unbridled-powers-heres-a-complete-low-down-4928756.html
2380,https://www.news18.com/news/india/rajasthan-man-dies-by-suicide-after-being-beaten-up-by-police-asi-suspended-4928762.html
2381,https://www.news18.com/news/india/terror-groups-using-women-over-ground-workers-to-carry-out-attacks-in-kashmir-officials-4928612.html
2382,https://www.news18.com/news/india/nsa-doval-holds-talks-with-dutch-counterpart-leeuwen-discusses-bilateral-global-issues-4928534.html
2383,https://www.news18.com/news/india/bjp-leader-among-two-held-for-abetting-suicide-of-woman-doctor-in-rajasthans-dausa-4928594.html
2384,https://www.news18.com/news/india/india-france-begin-five-day-mega-naval-wargame-in-arabian-sea-4928525.html
2385,https://www.news18.com/india/page-2/
2386,https://www.news18.com/india/page-4/
2387,https://www.news18.com/news/movies/salman-khans-neighbours-allegations-against-actors-illegal-acts-supported-by-proof-court-4926299.html
2388,https://www.news18.com/news/movies/salman-khans-neighbours-allegations-against-actors-illegal-acts-supported-by-proof-court-4926299.html
2389,https://www.news18.com/news/movies/malaika-arora-flaunts-her-sexy-curves-in-red-hot-avatar-on-instagram-see-pic-4919369.html
2390,https://www.news18.com/news/movies/malaika-arora-flaunts-her-sexy-curves-in-red-hot-avatar-on-instagram-see-pic-4919369.html
2391,https://www.news18.com/cricketnext/news/they-dont-like-getting-out-to-bowlers-inside-the-team-ashwin-picks-2-ind-batters-he-loves-go-against-in-ipl-4931516.html
2392,https://www.news18.com/cricketnext/news/they-dont-like-getting-out-to-bowlers-inside-the-team-ashwin-picks-2-ind-batters-he-loves-go-against-in-ipl-4931516.html
2393,https://www.news18.com/news/movies/twinkle-khanna-scolds-her-pet-dog-after-he-grabs-pigeon-in-his-mouth-fan-quips-kabootar-kha-kha-4924754.html
2394,https://www.news18.com/news/movies/twinkle-khanna-scolds-her-pet-dog-after-he-grabs-pigeon-in-his-mouth-fan-quips-kabootar-kha-kha-4924754.html
2395,https://www.news18.com/news/movies/bts-jungkook-gets-savage-with-hater-asking-him-to-eat-dog-poop-arent-your-words-extreme-4925792.html
2396,https://www.news18.com/news/movies/bts-jungkook-gets-savage-with-hater-asking-him-to-eat-dog-poop-arent-your-words-extreme-4925792.html
2397,https://www.news18.com/photogallery/movies/katrina-kaif-and-vicky-kaushal-enjoy-blissful-romantic-vacation-check-out-the-couples-adorable-photos-4932755.html
2398,https://www.news18.com/photogallery/movies/katrina-kaif-and-vicky-kaushal-enjoy-blissful-romantic-vacation-check-out-the-couples-adorable-photos-4932755.html
2399,https://www.news18.com/photogallery/movies/tara-sutaria-malaika-arora-vaani-kapoor-janhvi-kapoor-varun-dhawan-among-celebrities-spotted-out-and-about-4931168.html
2400,https://www.news18.com/photogallery/movies/tara-sutaria-malaika-arora-vaani-kapoor-janhvi-kapoor-varun-dhawan-among-celebrities-spotted-out-and-about-4931168.html
2401,https://www.news18.com/
2402,https://www.news18.com/
2403,https://hindi.news18.com/
2404,https://bengali.news18.com/
2405,https://lokmat.news18.com/
2406,https://gujarati.news18.com/
2407,https://kannada.news18.com/
2408,https://tamil.news18.com/
2409,https://malayalam.news18.com/
2410,https://telugu.news18.com/
2411,https://punjab.news18.com/
2412,https://urdu.news18.com/
2413,https://assam.news18.com/
2414,https://odia.news18.com/
2415,/livetv/
2416,/app-download/
2417,https://www.facebook.com/cnnnews18/
2418,https://twitter.com/CNNnews18
2419,https://www.instagram.com/cnnnews18/
2420,https://www.youtube.com/cnnnews18
2421,https://t.me/news18dotcom
2422,https://www.news18.com/cricketnext/ipl-2022.html
2423,https://www.news18.com/movies/
2424,https://www.news18.com/news/world/imran-khan-news-live-updates-pakistan-pm-pti-us-speech-no-confidence-motion-mqm-livenews-4930160.html
2425,https://www.news18.com/news/world/ukraine-russia-war-live-updates-humanitarian-corridor-mariupol-european-union-china-united-states-livenews-4930169.html
2426,#
2427,/
2428,/cricketnext/ipl-2022.html
2429,/politics/
2430,/india/
2431,/movies/
2432,/cricketnext/
2433,/world/
2434,/business/
2435,/education-career/
2436,/buzz/ 
2437,/opinion/
2438,/photogallery/
2439,/
2440,/cricketnext/ipl-2022.html
2441,/politics/
2442,/india/
2443,/movies/
2444,/cricketnext/
2445,/world/
2446,/business/
2447,/education-career/
2448,/buzz/ 
2449,/opinion/
2450,/photogallery/
2451,/web-stories/
2452,/tech/
2453,/auto/ 
2454,/entertainment/
2455,/lifestyle/health-and-fitness/
2456,/lifestyle/
2457,/sports/
2458,/videos/
2459,/astrology/
2460,/lifestyle/travel/
2461,/football/
2462,/explainers/
2463,/lifestyle/food/
2464,/mission-paani/
2465,/sports/tennis/
2466,/political-gossip-whispers/
2467,/younggenius/
2468,/business/markets/
2469,/business/tax/
2470,/business/cryptocurrency/
2471,/business/savings-and-investments/
2472,/money-matters/banking/
2473,/breaking-news/
2474,/news/
2475,/news/career/board-results/
2476,/cricketnext/icc-womens-world-cup/
2477,/explainers/ 
2478,/entertainment/
2479,/lifestyle/  
2480,/tech/
2481,/auto/
2482,/web-stories/
2483,/topics/cryptocurrency/
2484,/news/
2485,/news/career/board-results/
2486,/cricketnext/icc-womens-world-cup/
2487,/explainers/ 
2488,/entertainment/
2489,/lifestyle/  
2490,/tech/
2491,/auto/
2492,/web-stories/
2493,/topics/cryptocurrency/
2494,https://www.news18.com/younggenius/
2495,https://www.news18.com/netrasuraksha/
2496,/
2497,/news/
2498,https://www.news18.com/news/india/unnao-rape-case-hc-seeks-cbi-victims-response-on-bjp-mla-sengars-bail-plea-4928471.html
2499,https://www.news18.com/news/india/aryan-khan-case-ncb-gets-60-more-days-from-mumbai-court-to-file-chargesheet-4928477.html
2500,https://www.news18.com/news/india/indian-railways-to-resume-bedroll-service-on-11-trains-from-indore-mhow-4927655.html
2501,https://www.news18.com/news/india/disturbed-areas-under-afspa-in-assam-nagaland-manipur-reduced-says-amit-shah-4928183.html
2502,https://www.news18.com/news/india/west-bengal-lottery-result-2022-dear-bangabhumi-bhagirathi-result-for-march-31-at-4-pm-check-details-4927721.html
2503,https://www.news18.com/news/india/three-indian-fishermen-from-tamil-nadu-arrested-by-lankan-navy-4928204.html
2504,https://www.news18.com/news/india/sketches-of-2-suspects-in-delhi-ied-recovery-case-prepared-special-cell-teams-on-lookout-4928180.html
2505,https://www.news18.com/news/india/shillong-lottery-result-2022-check-winning-numbers-for-march-31-morning-teer-and-teer-game-4927388.html
2506,https://www.news18.com/news/india/from-the-taliban-takeover-to-lockdowns-in-india-how-bhilwaras-textile-industry-survived-2021-4928138.html
